68944.7222222222	46479.9444444444	35514.3333333333	29305.2222222222	25125.6111111111	22491.5	20599.8333333333	18727.6666666667	17684	16765.6111111111	15858.1666666667	15231.8333333333	14932.7777777778	14395	13798.7777777778	13566.2777777778	13461.8333333333	13133.3333333333
26669.6666666667	18807.7222222222	13742.8888888889	11332.0555555556	9638.55555555556	8468.72222222222	7598.27777777778	6849	6263.33333333333	6126.22222222222	5584.22222222222	5204.33333333333	4993.11111111111	4724.72222222222	4538.5	4335.33333333333	4221.16666666667	4056.22222222222
11781.3333333333	7835	5872.5	4749.27777777778	4012	3506.16666666667	3107.88888888889	2791.94444444444	2555.77777777778	2373.5	2233.83333333333	2091.22222222222	2005.66666666667	1937.22222222222	1811.27777777778	1753.61111111111	1701.83333333333	1645.77777777778
32294.2222222222	22213.8333333333	16334.9444444444	13405.4444444444	11626	10301.8333333333	9367.61111111111	8609.38888888889	7976.5	7585.38888888889	7180.27777777778	6889.16666666667	6711.61111111111	6499.38888888889	6248.16666666667	6159.27777777778	6037.05555555556	5853.44444444444
38648.5	25772.7222222222	19263.7222222222	15346.5	12854.3333333333	11146.9444444444	9857.83333333333	8894.33333333333	8074.88888888889	7489.11111111111	6944.94444444444	6529.88888888889	6176.83333333333	5889.77777777778	5615.66666666667	5336.27777777778	5256.72222222222	5010.5
38655.7222222222	25539.8888888889	19253.3333333333	15425.6111111111	12952.7222222222	11197.7777777778	9916.33333333333	8933	8164.22222222222	7560.44444444444	7030.72222222222	6598	6258.05555555556	5982.22222222222	5762.33333333333	5490.77777777778	5323.16666666667	5087.27777777778
10085	6934.94444444444	5668.72222222222	4839.27777777778	4316.83333333333	4023.66666666667	3739.22222222222	3569.66666666667	3444.44444444444	3313.16666666667	3246.72222222222	3175.72222222222	3264.27777777778	3117.27777777778	3179.38888888889	3118.83333333333	3142.94444444444	3135.83333333333
4064.77777777778	2825.27777777778	2295.83333333333	1893.11111111111	1742	1605.55555555556	1537.5	1442.66666666667	1408.5	1340.44444444444	1290.72222222222	1290.11111111111	1266.77777777778	1270.44444444444	1229.22222222222	1206.5	1242.38888888889	1240.55555555556
37925.8888888889	25157.6111111111	18958.6111111111	15355.8888888889	12959.0555555556	11322.5555555556	10104.8888888889	9155.44444444445	8491.77777777778	7872.66666666667	7370.83333333333	6981	6757.33333333333	6489.55555555556	6256.33333333333	6065.61111111111	5862.5	5701.94444444444
32251.8333333333	21499.7222222222	16326.8333333333	13403.3333333333	11579.9444444444	10254.6111111111	9284.33333333333	8574.88888888889	7943.05555555556	7486.11111111111	7058.72222222222	6856.88888888889	6587.83333333333	6407.61111111111	6153.05555555556	6034.83333333333	6002	5763.88888888889
38655.0555555556	25523.0555555556	19235.3888888889	15417.5	12891.3888888889	11212.6666666667	9922.22222222222	8941.27777777778	8123.94444444444	7519.22222222222	7072.33333333333	6550.11111111111	6187.11111111111	5905.61111111111	5652.94444444444	5366.61111111111	5228.38888888889	5053.33333333333
10064.3333333333	6950.61111111111	5680.5	4825.77777777778	4293.16666666667	4020.83333333333	3734.38888888889	3543.33333333333	3432.38888888889	3312.94444444444	3245.55555555556	3168.88888888889	3266.94444444444	3194.05555555556	3163.11111111111	3117.33333333333	3133.11111111111	3123.33333333333
4010.88888888889	2853.16666666667	2282.88888888889	1948.61111111111	1738	1603	1520.77777777778	1477.16666666667	1414.16666666667	1345.88888888889	1290.27777777778	1302.33333333333	1276	1297.27777777778	1243.05555555556	1207.38888888889	1266.72222222222	1239.16666666667
5703.83333333333	3825.77777777778	2932.27777777778	2360	2016.66666666667	1779.05555555556	1565.5	1423.66666666667	1306.83333333333	1239.72222222222	1143.72222222222	1083.61111111111	1030.94444444444	1032.5	946.055555555556	917.222222222222	869.722222222222	851.722222222222
37907.0555555556	25064.9444444444	18935.7222222222	15272.6666666667	12901	11291.3333333333	10047.9444444444	9146.33333333333	8415.5	7812.66666666667	8598.44444444444	7000.61111111111	6718.61111111111	6543.38888888889	6252.22222222222	5962	5806.61111111111	5636.05555555556
17220.3333333333	11492.6666666667	8689.11111111111	7109.27777777778	6034.05555555556	5306.55555555556	4890.83333333333	4433.44444444444	4213.05555555556	4059.44444444444	3804.55555555556	3683.61111111111	3583.27777777778	3507.77777777778	3372.5	3214.66666666667	3210.77777777778	3132.88888888889
7038.11111111111	4695.44444444444	3531.88888888889	2763.11111111111	2372.94444444444	2122.94444444444	1873.33333333333	1655.72222222222	1498.05555555556	1415.5	1328.94444444444	1256.38888888889	1192.33333333333	1147.11111111111	1094.61111111111	1060.38888888889	1021.11111111111	1019.83333333333
2870.77777777778	1973.05555555556	1538.77777777778	1320.88888888889	1172.5	1067.88888888889	993.722222222222	912	889.722222222222	858	816	844.222222222222	821.111111111111	820.277777777778	806	780.666666666667	738.833333333333	716.944444444444
1466.22222222222	1021.55555555556	832.666666666667	681.944444444444	578.388888888889	542.611111111111	489.5	458.5	425.5	403.888888888889	392.277777777778	365.944444444444	360.222222222222	361.611111111111	341.222222222222	316.277777777778	326.833333333333	321.444444444444
